county,precinct,county_prec,total_votes,pct_trump,pct_clinton,clinton,trump,pct_latino
013,089,013_089,536.0,0.4253731343283582,0.4869402985074627,261.0,228.0,0.34620505992010653
013,090,013_090,495.0,0.3616161616161616,0.5070707070707071,251.0,179.0,0.4961340206185567
013,091,013_091,406.0,0.3448275862068966,0.5615763546798029,228.0,140.0,0.5961871750433275
013,092,013_092,135.0,0.17777777777777778,0.6666666666666666,90.0,24.0,0.8043478260869565
013,093,013_093,141.0,0.18439716312056736,0.7375886524822695,104.0,26.0,0.8448275862068966
013,094,013_094,315.0,0.21587301587301588,0.6190476190476191,195.0,68.0,0.5920245398773006
013,095,013_095,103.0,0.49514563106796117,0.4563106796116505,47.0,51.0,0.5632911392405063
013,096,013_096,591.0,0.4196277495769882,0.4653130287648054,275.0,248.0,0.5733015494636472
013,097,013_097,829.0,0.09891435464414958,0.8455971049457177,701.0,82.0,0.9834437086092715
013,098,013_098,456.0,0.48464912280701755,0.40350877192982454,184.0,221.0,0.4006849315068493
013,099,013_099,834.0,0.4616306954436451,0.4040767386091127,337.0,385.0,0.43821209465381245
013,100,013_100,480.0,0.50625,0.3875,186.0,243.0,0.4664586583463339
013,101,013_101,738.0,0.34688346883468835,0.5338753387533876,394.0,256.0,0.6597353497164461
013,102,013_102,1725.0,0.46898550724637683,0.4428985507246377,764.0,809.0,0.2369727047146402
013,103,013_103,535.0,0.3644859813084112,0.5196261682242991,278.0,195.0,0.40212264150943394
013,104,013_104,368.0,0.3695652173913043,0.5489130434782609,202.0,136.0,0.19183673469387755
013,105,013_105,1366.0,0.3989751098096633,0.4882869692532943,667.0,545.0,0.5582573454913881
013,106,013_106,1309.0,0.40565317035905274,0.5019098548510313,657.0,531.0,0.3108695652173913
013,107,013_107,700.0,0.5528571428571428,0.37714285714285717,264.0,387.0,0.2471395881006865
013,108,013_108,810.0,0.39012345679012345,0.5345679012345679,433.0,316.0,0.3770334928229665
013,109,013_109,1390.0,0.41007194244604317,0.48201438848920863,670.0,570.0,0.40606361829025844
013,110,013_110,983.0,0.46388606307222785,0.4547304170905392,447.0,456.0,0.12694512694512694
013,111,013_111,110.0,0.6909090909090909,0.19090909090909092,21.0,76.0,0.21232876712328766
013,112,013_112,1663.0,0.4714371617558629,0.43656043295249547,726.0,784.0,0.2958904109589041
013,113,013_113,569.0,0.44112478031634444,0.48154657293497366,274.0,251.0,0.3042362002567394
013,114,013_114,806.0,0.4652605459057072,0.45781637717121587,369.0,375.0,0.20374015748031496
013,115,013_115,480.0,0.56875,0.30833333333333335,148.0,273.0,0.352112676056338
013,116,013_116,693.0,0.41125541125541126,0.4906204906204906,340.0,285.0,0.25254813137032844
013,117,013_117,862.0,0.34454756380510443,0.5348027842227379,461.0,297.0,0.5833333333333334
013,118,013_118,723.0,0.4107883817427386,0.4702627939142462,340.0,297.0,0.5009009009009009
013,119,013_119,483.0,0.3498964803312629,0.525879917184265,254.0,169.0,0.6085219707057257
013,120,013_120,82.0,0.4024390243902439,0.5121951219512195,42.0,33.0,0.7631578947368421
015,001,015_001,570.0,0.7771929824561403,0.15964912280701754,91.0,443.0,0.3487858719646799
015,002,015_002,674.0,0.5,0.39465875370919884,266.0,337.0,0.7027027027027027
015,003,015_003,341.0,0.7038123167155426,0.22287390029325513,76.0,240.0,0.4304635761589404
015,004,015_004,968.0,0.7995867768595041,0.13946280991735538,135.0,774.0,0.27598314606741575
015,005,015_005,922.0,0.8373101952277657,0.10303687635574837,95.0,772.0,0.27654867256637167
015,006,015_006,723.0,0.7952973720608575,0.14384508990318118,104.0,575.0,0.34591747146619845
